dakika,istasyon_id,tuketim_adet
235,S4,0.4239
235,S5,0.2304
235,S6,0.1846
235,S7,0.3075
235,S8,0.2846
235,S9,0.4084
235,S10,0.2178
235,S11,0.2573
235,S12,0.2372
235,S13,0.3733
235,S14,0.3677
235,S15,0.2062
235,S16,0.3355
235,S17,0.3406
235,S18,0.2313
235,S19,0.4252
235,S20,0.2309
235,S21,0.2143
235,S22,0.2447
235,S23,0.2003
235,S24,0.2465
236,S1,0.3309
236,S2,0.2138
236,S3,0.2847
236,S4,0.3811
236,S5,0.1308
236,S6,0.3589
236,S7,0.5248
236,S8,0.2187
236,S9,0.2761
236,S10,0.2869
236,S11,0.1963
236,S12,0.2343
236,S13,0.3971
236,S14,0.3807
236,S15,0.268
236,S16,0.3601
236,S17,0.2294
236,S18,0.2174
236,S19,0.2662
236,S20,0.2692
236,S21,0.1922
236,S22,0.2104
236,S23,0.2502
236,S24,0.3152
237,S1,0.2737
237,S2,0.2899
237,S3,0.2534
237,S4,0.2169
237,S5,0.2133
237,S6,0.224
237,S7,0.4698
237,S8,0.2394
237,S9,0.2913
237,S10,0.156
237,S11,0.2611
237,S12,0.2619
237,S13,0.3814
237,S14,0.287
237,S15,0.2529
237,S16,0.3517
237,S17,0.2639
237,S18,0.136
237,S19,0.3982
237,S20,0.2826
237,S21,0.1832
237,S22,0.4139
237,S23,0.2035
237,S24,0.2775
238,S1,0.4295
238,S2,0.3239
238,S3,0.2697
238,S4,0.3049
238,S5,0.218
238,S6,0.2685
238,S7,0.3889
238,S8,0.1341
238,S9,0.2892
238,S10,0.2465
238,S11,0.2258
238,S12,0.2052
238,S13,0.349
238,S14,0.2271
238,S15,0.1396
238,S16,0.3816
238,S17,0.291
238,S18,0.2309
238,S19,0.3237
238,S20,0.269
238,S21,0.261
238,S22,0.2886
238,S23,0.177
238,S24,0.3303
239,S1,0.4092
239,S2,0.3847
239,S3,0.2186
239,S4,0.3399
239,S5,0.2135
239,S6,0.2271
239,S7,0.3514
239,S8,0.1532
239,S9,0.2046
239,S10,0.1968
239,S11,0.2462
239,S12,0.2428
239,S13,0.382
239,S14,0.2414
239,S15,0.2477
239,S16,0.3014
239,S17,0.3622
239,S18,0.1701
239,S19,0.3203
239,S20,0.2111
239,S21,0.2414
239,S22,0.2801
239,S23,0.1793
239,S24,0.4097
240,S1,0.3688
240,S2,0.331
240,S3,0.2009
240,S4,0.2397
240,S5,0.2043
240,S6,0.2653
240,S7,0.3939
240,S8,0.2132
240,S9,0.3297
240,S10,0.1238
240,S11,0.3674
240,S12,0.2257
240,S13,0.4368
240,S14,0.2498
240,S15,0.2654
240,S16,0.2958
240,S17,0.309
240,S18,0.2167
240,S19,0.3353
240,S20,0.3039
240,S21,0.1633
240,S22,0.2589
240,S23,0.2183
240,S24,0.4969
241,S1,0.3565
241,S2,0.3355
241,S3,0.2447
241,S4,0.4628
241,S5,0.1301
241,S6,0.2887
241,S7,0.2362
241,S8,0.108
241,S9,0.3355
241,S10,0.1884
241,S11,0.2515
241,S12,0.2284
241,S13,0.6209
241,S14,0.2845
241,S15,0.2755
241,S16,0.3481
241,S17,0.3001
241,S18,0.2222
241,S19,0.306
241,S20,0.3637
241,S21,0.2677
241,S22,0.3082
241,S23,0.1078
241,S24,0.3247
242,S1,0.5649
242,S2,0.2862
242,S3,0.3052
242,S4,0.4295
242,S5,0.2088
242,S6,0.2356
242,S7,0.1795
242,S8,0.2463
242,S9,0.2651
242,S10,0.1898
242,S11,0.2
242,S12,0.221
242,S13,0.3859
242,S14,0.3161
242,S15,0.1943
242,S16,0.4958
242,S17,0.2495
242,S18,0.1552
242,S19,0.3261
242,S20,0.2685
242,S21,0.2236
242,S22,0.3817
242,S23,0.1905
242,S24,0.3416
243,S1,0.2858
243,S2,0.3492
243,S3,0.2592
243,S4,0.3053
243,S5,0.1238
243,S6,0.3652
243,S7,0.2641
243,S8,0.191
243,S9,0.3394
243,S10,0.1395
243,S11,0.187
243,S12,0.1342
243,S13,0.4386
243,S14,0.2673
243,S15,0.3964
243,S16,0.3205
243,S17,0.2311
243,S18,0.2069
243,S19,0.3495
243,S20,0.2416
243,S21,0.2432
243,S22,0.2413
243,S23,0.1447
243,S24,0.2241
244,S1,0.2036
244,S2,0.2689
244,S3,0.235
244,S4,0.2912
244,S5,0.2497
244,S6,0.3529
244,S7,0.3266
244,S8,0.1389
244,S9,0.2808
244,S10,0.1613
244,S11,0.2316
244,S12,0.2008
244,S13,0.3332
244,S14,0.2768
244,S15,0.2182
244,S16,0.4167
244,S17,0.3038
244,S18,0.1908
244,S19,0.4181
244,S20,0.2144
244,S21,0.1466
244,S22,0.3228
244,S23,0.1673
244,S24,0.3725
245,S1,0.1904
245,S2,0.3835
245,S3,0.2836
245,S4,0.2333
245,S5,0.1408
245,S6,0.3781
245,S7,0.2984
245,S8,0.1805
245,S9,0.1732
245,S10,0.1705
245,S11,0.2545
245,S12,0.2667
245,S13,0.2761
245,S14,0.2088
245,S15,0.2725
245,S16,0.4805
245,S17,0.1943
245,S18,0.2838
245,S19,0.3358
245,S20,0.3249
245,S21,0.2136
245,S22,0.1487
245,S23,0.1939
245,S24,0.4242
246,S1,0.3011
246,S2,0.2767
246,S3,0.2412
246,S4,0.14
246,S5,0.2669
246,S6,0.2323
246,S7,0.3854
246,S8,0.2129
246,S9,0.3963
246,S10,0.1982
246,S11,0.2541
246,S12,0.1916
246,S13,0.4445
246,S14,0.1876
246,S15,0.2823
246,S16,0.3121
246,S17,0.3543
246,S18,0.2409
246,S19,0.3763
246,S20,0.271
246,S21,0.1407
246,S22,0.2484
246,S23,0.2269
246,S24,0.3617
247,S1,0.4533
247,S2,0.3242
247,S3,0.2017
247,S4,0.2803
247,S5,0.2041
247,S6,0.1522
247,S7,0.4671
247,S8,0.2358
247,S9,0.3944
247,S10,0.1254
247,S11,0.333
247,S12,0.3375
247,S13,0.2821
247,S14,0.3463
247,S15,0.2501
247,S16,0.2764
247,S17,0.3113
247,S18,0.2722
247,S19,0.2933
247,S20,0.3288
247,S21,0.1444
247,S22,0.2103
247,S23,0.2055
247,S24,0.3518
248,S1,0.3141
248,S2,0.3486
248,S3,0.2765
248,S4,0.3905
248,S5,0.1951
248,S6,0.3175
248,S7,0.3188
248,S8,0.3057
248,S9,0.2652
248,S10,0.2605
248,S11,0.2685
248,S12,0.1691
248,S13,0.4882
248,S14,0.3076
248,S15,0.2926
248,S16,0.4979
248,S17,0.3025
248,S18,0.2057
248,S19,0.3984
248,S20,0.2667
248,S21,0.2464
248,S22,0.1708
248,S23,0.2179
248,S24,0.3053
249,S1,0.4879
249,S2,0.3374
249,S3,0.262
249,S4,0.3658
249,S5,0.1601
249,S6,0.3753
249,S7,0.4894
249,S8,0.2337
249,S9,0.4174
249,S10,0.1625
249,S11,0.2242
249,S12,0.2352
249,S13,0.4167
249,S14,0.2764
249,S15,0.2769
249,S16,0.4245
249,S17,0.2268
249,S18,0.2575
249,S19,0.3909
249,S20,0.2758
249,S21,0.2666
249,S22,0.227
249,S23,0.2187
249,S24,0.2681
250,S1,0.285
250,S2,0.2621
250,S3,0.2029
250,S4,0.2968
250,S5,0.1914
250,S6,0.3308
250,S7,0.3275
250,S8,0.148
250,S9,0.3889
250,S10,0.1526
250,S11,0.2635
250,S12,0.2542
250,S13,0.3986
250,S14,0.3657
250,S15,0.274
250,S16,0.3311
250,S17,0.4068
250,S18,0.2424
250,S19,0.3235
250,S20,0.3181
250,S21,0.2275
250,S22,0.324
250,S23,0.2997
250,S24,0.3307
251,S1,0.3434
251,S2,0.307
251,S3,0.3036
251,S4,0.2329
251,S5,0.1214
251,S6,0.2501
251,S7,0.2356
251,S8,0.1983
251,S9,0.3485
251,S10,0.1507
251,S11,0.1906
251,S12,0.2366
251,S13,0.4495
251,S14,0.1983
251,S15,0.291
251,S16,0.4654
251,S17,0.3374
251,S18,0.2902
251,S19,0.4801
251,S20,0.2477
251,S21,0.2214
251,S22,0.275
251,S23,0.2001
251,S24,0.4573
252,S1,0.268
252,S2,0.2483
252,S3,0.3189
252,S4,0.4013
252,S5,0.1855
252,S6,0.3317
252,S7,0.3739
252,S8,0.2817
252,S9,0.3214
252,S10,0.2209
252,S11,0.4076
252,S12,0.2612
252,S13,0.3871
252,S14,0.3433
252,S15,0.2317
252,S16,0.591
252,S17,0.2935
252,S18,0.2206
252,S19,0.2776
252,S20,0.3252
252,S21,0.2542
252,S22,0.2702
252,S23,0.2231
252,S24,0.2444
253,S1,0.3802
253,S2,0.3272
253,S3,0.3354
253,S4,0.2819
253,S5,0.1489
253,S6,0.2326
253,S7,0.2564
253,S8,0.2746
253,S9,0.4147
253,S10,0.1951
253,S11,0.3318
253,S12,0.2396
253,S13,0.376
253,S14,0.28
253,S15,0.2345
253,S16,0.2762
253,S17,0.2983
253,S18,0.2315
253,S19,0.383
253,S20,0.2717
253,S21,0.2096
253,S22,0.2477
253,S23,0.2029
253,S24,0.4017
254,S1,0.2828
254,S2,0.3052
254,S3,0.2617
254,S4,0.2855
254,S5,0.1765
254,S6,0.2964
254,S7,0.2707
254,S8,0.2318
254,S9,0.26
254,S10,0.2223
254,S11,0.3914
254,S12,0.1932
254,S13,0.4243
254,S14,0.2564
254,S15,0.302
254,S16,0.2988
254,S17,0.3106
254,S18,0.1926
254,S19,0.3195
254,S20,0.2117
254,S21,0.2523
254,S22,0.2498
254,S23,0.2221
254,S24,0.3259
255,S1,0.3583
255,S2,0.3089
255,S3,0.2119
255,S4,0.3474
255,S5,0.2612
255,S6,0.2392
255,S7,0.432
255,S8,0.2816
255,S9,0.265
255,S10,0.13
255,S11,0.2828
255,S12,0.2078
255,S13,0.5266
255,S14,0.3021
255,S15,0.2099
255,S16,0.3082
255,S17,0.3451
255,S18,0.2067
255,S19,0.3363
255,S20,0.3176
255,S21,0.1957
255,S22,0.2972
255,S23,0.1993
255,S24,0.3978
256,S1,0.41
256,S2,0.2868
256,S3,0.2532
256,S4,0.3085
256,S5,0.1409
256,S6,0.2979
256,S7,0.4825
256,S8,0.1784
256,S9,0.2677
256,S10,0.1514
256,S11,0.3053
256,S12,0.2543
256,S13,0.3712
256,S14,0.2449
256,S15,0.2546
256,S16,0.2748
256,S17,0.2915
256,S18,0.274
256,S19,0.2499
256,S20,0.1849
256,S21,0.2851
256,S22,0.2633
256,S23,0.2454
256,S24,0.3392
257,S1,0.3548
257,S2,0.3263
257,S3,0.2058
257,S4,0.3422
257,S5,0.1847
257,S6,0.2085
257,S7,0.3736
257,S8,0.2053
257,S9,0.3067
257,S10,0.139
257,S11,0.3515
257,S12,0.2742
257,S13,0.4573
257,S14,0.2817
257,S15,0.1635
257,S16,0.5562
257,S17,0.2799
257,S18,0.1984
257,S19,0.3611
257,S20,0.3289
257,S21,0.2157
257,S22,0.3767
257,S23,0.2433
257,S24,0.2747
258,S1,0.3173
258,S2,0.3575
258,S3,0.1144
258,S4,0.3234
258,S5,0.1428
258,S6,0.2563
258,S7,0.3291
258,S8,0.2011
258,S9,0.2817
258,S10,0.1431
258,S11,0.3889
258,S12,0.3205
258,S13,0.2942
258,S14,0.3949
258,S15,0.23
258,S16,0.4103
258,S17,0.2797
258,S18,0.2025
258,S19,0.3989
258,S20,0.2734
258,S21,0.196
258,S22,0.2217
258,S23,0.1643
258,S24,0.2351
259,S1,0.3676
259,S2,0.2282
259,S3,0.2367
259,S4,0.4247
259,S5,0.248
259,S6,0.2815
259,S7,0.3439
259,S8,0.2981
259,S9,0.3496
259,S10,0.1713
259,S11,0.1906
259,S12,0.2517
259,S13,0.4469
259,S14,0.2621
259,S15,0.2646
259,S16,0.3709
259,S17,0.2729
259,S18,0.1172
259,S19,0.3185
259,S20,0.3184
259,S21,0.1893
259,S22,0.3032
259,S23,0.1698
259,S24,0.3752
260,S1,0.3508
260,S2,0.2436
260,S3,0.3166
260,S4,0.3953
260,S5,0.1758
260,S6,0.3115
260,S7,0.3876
260,S8,0.2445
260,S9,0.2094
260,S10,0.2202
260,S11,0.2363
260,S12,0.2166
260,S13,0.5856
260,S14,0.3181
260,S15,0.2307
260,S16,0.2236
260,S17,0.3621
260,S18,0.1706
260,S19,0.2664
260,S20,0.249
260,S21,0.278
260,S22,0.3464
260,S23,0.1937
260,S24,0.3716
261,S1,0.3226
261,S2,0.3084
261,S3,0.2537
261,S4,0.3979
261,S5,0.2387
261,S6,0.3113
261,S7,0.3246
261,S8,0.2488
261,S9,0.3108
261,S10,0.1437
261,S11,0.2452
261,S12,0.2373
261,S13,0.4531
261,S14,0.289
261,S15,0.1895
261,S16,0.4045
261,S17,0.2898
261,S18,0.242
261,S19,0.3947
261,S20,0.321
261,S21,0.1909
261,S22,0.263
261,S23,0.1584
261,S24,0.3989
262,S1,0.4729
262,S2,0.2811
262,S3,0.2379
262,S4,0.4311
262,S5,0.2202
262,S6,0.3081
262,S7,0.2666
262,S8,0.2461
262,S9,0.2578
262,S10,0.1418
262,S11,0.2482
262,S12,0.206
262,S13,0.3663
262,S14,0.2135
262,S15,0.2979
262,S16,0.4902
262,S17,0.173
262,S18,0.279
262,S19,0.2793
262,S20,0.3124
262,S21,0.2137
262,S22,0.3017
262,S23,0.1926
262,S24,0.4348
263,S1,0.2758
263,S2,0.3365
263,S3,0.3051
263,S4,0.3811
263,S5,0.293
263,S6,0.2534
263,S7,0.417
263,S8,0.2121
263,S9,0.3948
263,S10,0.1831
263,S11,0.246
263,S12,0.2943
263,S13,0.3456
263,S14,0.2152
263,S15,0.2242
263,S16,0.4495
263,S17,0.3622
263,S18,0.2385
263,S19,0.4212
263,S20,0.1942
263,S21,0.1975
263,S22,0.2827
263,S23,0.1954
263,S24,0.3559
264,S1,0.4173
264,S2,0.2733
264,S3,0.257
264,S4,0.3303
264,S5,0.163
264,S6,0.2769
264,S7,0.3399
264,S8,0.2095
264,S9,0.3187
264,S10,0.1861
264,S11,0.2436
264,S12,0.2927
264,S13,0.2937
264,S14,0.2567
264,S15,0.389
264,S16,0.317
264,S17,0.2066
264,S18,0.2676
264,S19,0.1949
264,S20,0.2541
264,S21,0.3097
264,S22,0.2073
264,S23,0.1207
264,S24,0.2451
265,S1,0.4325
265,S2,0.3675
265,S3,0.2244
265,S4,0.3789
265,S5,0.2556
265,S6,0.3846
265,S7,0.3328
265,S8,0.1169
265,S9,0.2647
265,S10,0.1677
265,S11,0.2529
265,S12,0.2246
265,S13,0.4691
265,S14,0.3765
265,S15,0.2414
265,S16,0.4879
265,S17,0.3036
265,S18,0.2363
265,S19,0.3938
265,S20,0.2705
265,S21,0.3058
265,S22,0.2137
265,S23,0.1794
265,S24,0.3411
266,S1,0.3989
266,S2,0.3761
266,S3,0.2488
266,S4,0.2385
266,S5,0.2337
266,S6,0.3261
266,S7,0.2141
266,S8,0.2165
266,S9,0.216
266,S10,0.159
266,S11,0.2185
266,S12,0.2711
266,S13,0.3923
266,S14,0.2229
266,S15,0.294
266,S16,0.2853
266,S17,0.302
266,S18,0.1953
266,S19,0.309
266,S20,0.2936
266,S21,0.2393
266,S22,0.3802
266,S23,0.1967
266,S24,0.3715
267,S1,0.3346
267,S2,0.3109
267,S3,0.272
267,S4,0.3268
267,S5,0.1278
267,S6,0.3021
267,S7,0.3755
267,S8,0.1872
267,S9,0.2353
267,S10,0.2374
267,S11,0.2929
267,S12,0.2226
267,S13,0.2962
267,S14,0.2507
267,S15,0.3151
267,S16,0.411
267,S17,0.2521
267,S18,0.2571
267,S19,0.279
267,S20,0.3467
267,S21,0.2753
267,S22,0.272
267,S23,0.1749
267,S24,0.1667
268,S1,0.258
268,S2,0.2196
268,S3,0.2568
268,S4,0.3116
268,S5,0.1462
268,S6,0.2674
268,S7,0.3854
268,S8,0.2395
268,S9,0.1964
268,S10,0.1786
268,S11,0.1929
268,S12,0.2754
268,S13,0.4435
268,S14,0.2461
268,S15,0.2117
268,S16,0.3631
268,S17,0.1557
268,S18,0.249
268,S19,0.3151
268,S20,0.3184
268,S21,0.1691
268,S22,0.2629
268,S23,0.1397
268,S24,0.2797
269,S1,0.28
269,S2,0.3598
269,S3,0.2151
269,S4,0.3416
269,S5,0.1848
269,S6,0.2114
269,S7,0.3382
269,S8,0.2426
269,S9,0.2402
269,S10,0.213
269,S11,0.2213
269,S12,0.2108
269,S13,0.424
269,S14,0.2602
269,S15,0.2519
269,S16,0.3748
269,S17,0.2907
269,S18,0.1222
269,S19,0.2114
269,S20,0.2995
269,S21,0.2616
269,S22,0.2454
269,S23,0.1902
269,S24,0.3706
270,S1,0.4175
270,S2,0.1783
270,S3,0.2057
270,S4,0.3112
270,S5,0.2281
270,S6,0.4249
270,S7,0.334
270,S8,0.1557
270,S9,0.3421
270,S10,0.2318
270,S11,0.2724
270,S12,0.191
270,S13,0.4568
270,S14,0.3398
270,S15,0.1987
270,S16,0.4305
270,S17,0.3398
270,S18,0.2885
270,S19,0.3289
270,S20,0.2476
270,S21,0.2698
270,S22,0.2274
270,S23,0.2175
270,S24,0.2541
271,S1,0.4448
271,S2,0.2845
271,S3,0.3134
271,S4,0.3661
271,S5,0.1511
271,S6,0.3641
271,S7,0.4586
271,S8,0.2549
271,S9,0.2684
271,S10,0.1721
271,S11,0.2744
271,S12,0.2005
271,S13,0.5131
271,S14,0.3087
271,S15,0.1148
271,S16,0.4271
271,S17,0.2636
271,S18,0.2298
271,S19,0.3088
271,S20,0.3097
271,S21,0.2652
271,S22,0.317
271,S23,0.1864
271,S24,0.3471
272,S1,0.3681
272,S2,0.2519
272,S3,0.2789
272,S4,0.364
272,S5,0.2616
272,S6,0.3545
272,S7,0.302
272,S8,0.2522
272,S9,0.2564
272,S10,0.2089
272,S11,0.2391
272,S12,0.1856
272,S13,0.4048
272,S14,0.1395
272,S15,0.1625
272,S16,0.3858
272,S17,0.288
272,S18,0.2161
272,S19,0.228
272,S20,0.223
272,S21,0.2336
272,S22,0.3349
272,S23,0.1994
272,S24,0.431
273,S1,0.3958
273,S2,0.2552
273,S3,0.236
273,S4,0.2398
273,S5,0.1957
273,S6,0.3464
273,S7,0.398
273,S8,0.2774
273,S9,0.2975
273,S10,0.2327
273,S11,0.2564
273,S12,0.302
273,S13,0.3817
273,S14,0.3424
273,S15,0.3238
273,S16,0.3845
273,S17,0.2957
273,S18,0.2935
273,S19,0.3245
273,S20,0.1962
273,S21,0.3095
273,S22,0.2718
273,S23,0.2064
273,S24,0.4309
274,S1,0.322
274,S2,0.2395
274,S3,0.2627
274,S4,0.2138
274,S5,0.1885
274,S6,0.2972
274,S7,0.3311
274,S8,0.1498
274,S9,0.4176
274,S10,0.1871
274,S11,0.343
274,S12,0.2212
274,S13,0.3159
274,S14,0.3162
274,S15,0.2392
274,S16,0.3058
274,S17,0.3666
274,S18,0.2043
274,S19,0.2106
274,S20,0.3375
274,S21,0.1948
274,S22,0.2635
274,S23,0.1294
274,S24,0.4719
275,S1,0.2721
275,S2,0.3035
275,S3,0.2956
275,S4,0.3614
275,S5,0.1976
275,S6,0.1869
275,S7,0.2933
275,S8,0.2248
275,S9,0.2668
275,S10,0.1908
275,S11,0.303
275,S12,0.2783
275,S13,0.2893
275,S14,0.4318
275,S15,0.2884
275,S16,0.3999
275,S17,0.3451
275,S18,0.3437
275,S19,0.2374
275,S20,0.2547
275,S21,0.1136
275,S22,0.3116
275,S23,0.2146
275,S24,0.3473
276,S1,0.3187
276,S2,0.177
276,S3,0.2687
276,S4,0.4304
276,S5,0.1764
276,S6,0.3083
276,S7,0.2402
276,S8,0.2365
276,S9,0.2918
276,S10,0.1554
276,S11,0.2261
276,S12,0.215
276,S13,0.4127
276,S14,0.2213
276,S15,0.2301
276,S16,0.3967
276,S17,0.2211
276,S18,0.3172
276,S19,0.2764
276,S20,0.231
276,S21,0.1743
276,S22,0.4079
276,S23,0.2221
276,S24,0.2844
277,S1,0.4478
277,S2,0.312
277,S3,0.2629
277,S4,0.3104
277,S5,0.17
277,S6,0.3025
277,S7,0.3118
277,S8,0.2954
277,S9,0.2363
277,S10,0.2397
277,S11,0.2607
277,S12,0.2473
277,S13,0.4472
277,S14,0.2622
277,S15,0.2932
277,S16,0.1834
277,S17,0.2425
277,S18,0.1902
277,S19,0.2498
277,S20,0.2552
277,S21,0.2334
277,S22,0.3422
277,S23,0.2096
277,S24,0.3034
278,S1,0.3937
278,S2,0.3075
278,S3,0.2968
278,S4,0.3851
278,S5,0.2012
278,S6,0.2325
278,S7,0.3043
278,S8,0.1928
278,S9,0.2967
278,S10,0.1932
278,S11,0.3048
278,S12,0.2309
278,S13,0.3846
278,S14,0.3086
278,S15,0.2242
278,S16,0.326
278,S17,0.1839
278,S18,0.2009
278,S19,0.3649
278,S20,0.2292
278,S21,0.2064
278,S22,0.328
278,S23,0.2208
278,S24,0.2744
279,S1,0.4398
279,S2,0.3676
279,S3,0.1935
279,S4,0.2784
279,S5,0.2476
279,S6,0.275
279,S7,0.1946
279,S8,0.156
279,S9,0.3009
279,S10,0.1407
279,S11,0.2446
279,S12,0.2348
279,S13,0.4954
279,S14,0.2826
279,S15,0.3036
279,S16,0.5143
279,S17,0.3646
279,S18,0.2466
279,S19,0.2024
279,S20,0.2912
279,S21,0.2621
279,S22,0.2951
279,S23,0.2698
279,S24,0.4102
280,S1,0.4083
280,S2,0.3652
280,S3,0.2667
280,S4,0.1671
280,S5,0.18
280,S6,0.3512
280,S7,0.2935
280,S8,0.207
280,S9,0.2505
280,S10,0.2487
280,S11,0.3563
280,S12,0.1921
280,S13,0.3946
280,S14,0.2592
280,S15,0.2807
280,S16,0.4408
280,S17,0.3293
280,S18,0.2488
280,S19,0.529
280,S20,0.2118
280,S21,0.1425
280,S22,0.2764
280,S23,0.1373
280,S24,0.2455
281,S1,0.2932
281,S2,0.2447
281,S3,0.2023
281,S4,0.3679
281,S5,0.1798
281,S6,0.2732
281,S7,0.4126
281,S8,0.1835
281,S9,0.2999
281,S10,0.1967
281,S11,0.1631
281,S12,0.122
281,S13,0.4099
281,S14,0.3295
281,S15,0.3532
281,S16,0.4126
281,S17,0.3298
281,S18,0.2242
281,S19,0.3531
281,S20,0.3556
281,S21,0.1246
281,S22,0.3248
281,S23,0.2854
281,S24,0.3697
282,S1,0.4877
282,S2,0.2622
282,S3,0.2484
282,S4,0.3356
282,S5,0.1113
282,S6,0.2171
282,S7,0.2732
282,S8,0.2523
282,S9,0.3719
282,S10,0.1952
282,S11,0.3106
282,S12,0.2257
282,S13,0.4755
282,S14,0.3005
282,S15,0.2529
282,S16,0.3788
282,S17,0.3221
282,S18,0.2137
282,S19,0.3984
282,S20,0.2063
282,S21,0.169
282,S22,0.3412
282,S23,0.1965
282,S24,0.3182
283,S1,0.4319
283,S2,0.2636
283,S3,0.24
283,S4,0.4266
283,S5,0.2616
283,S6,0.3724
283,S7,0.3303
283,S8,0.27
283,S9,0.2566
283,S10,0.1501
283,S11,0.1413
283,S12,0.3114
283,S13,0.3171
283,S14,0.2924
283,S15,0.2045
283,S16,0.4556
283,S17,0.262
283,S18,0.1724
283,S19,0.3628
283,S20,0.1902
283,S21,0.1804
283,S22,0.1736
283,S23,0.143
283,S24,0.3625
284,S1,0.2226
284,S2,0.2111
284,S3,0.2499
284,S4,0.2971
284,S5,0.2797
284,S6,0.3873
284,S7,0.2892
284,S8,0.2408
284,S9,0.3641
284,S10,0.1614
284,S11,0.1869
284,S12,0.2328
284,S13,0.3701
284,S14,0.2739
284,S15,0.2721
284,S16,0.3399
284,S17,0.2181
284,S18,0.2384
284,S19,0.3591
284,S20,0.2039
284,S21,0.2569
284,S22,0.1938
284,S23,0.1769
284,S24,0.3319
285,S1,0.32
285,S2,0.2661
285,S3,0.3436
285,S4,0.2766
285,S5,0.2976
285,S6,0.3081
285,S7,0.3564
285,S8,0.2373
285,S9,0.4769
285,S10,0.1469
285,S11,0.2069
285,S12,0.1981
285,S13,0.3858
285,S14,0.1965
285,S15,0.2511
285,S16,0.5355
285,S17,0.2919
285,S18,0.2197
285,S19,0.2921
285,S20,0.3146
285,S21,0.1809
285,S22,0.4108
285,S23,0.2773
285,S24,0.368
286,S1,0.3658
286,S2,0.3618
286,S3,0.3047
286,S4,0.2796
286,S5,0.1789
286,S6,0.2084
286,S7,0.3786
286,S8,0.2456
286,S9,0.2312
286,S10,0.1666
286,S11,0.1948
286,S12,0.1914
286,S13,0.4256
286,S14,0.256
286,S15,0.235
286,S16,0.2698
286,S17,0.2939
286,S18,0.2313
286,S19,0.2847
286,S20,0.2566
286,S21,0.2245
286,S22,0.2511
286,S23,0.1409
286,S24,0.4764
287,S1,0.3202
287,S2,0.2942
287,S3,0.3005
287,S4,0.5686
287,S5,0.1502
287,S6,0.3088
287,S7,0.3005
287,S8,0.1933
287,S9,0.2711
287,S10,0.1421
287,S11,0.2645
287,S12,0.1645
287,S13,0.4559
287,S14,0.3033
287,S15,0.2711
287,S16,0.3627
287,S17,0.2625
287,S18,0.2468
287,S19,0.2557
287,S20,0.2476
287,S21,0.1794
287,S22,0.2466
287,S23,0.1156
287,S24,0.4438
288,S1,0.3163
288,S2,0.3698
288,S3,0.3034
288,S4,0.2476
288,S5,0.1565
288,S6,0.4284
288,S7,0.4726
288,S8,0.2153
288,S9,0.333
288,S10,0.1602
288,S11,0.2897
288,S12,0.1999
288,S13,0.2275
288,S14,0.2207
288,S15,0.2511
288,S16,0.3095
288,S17,0.2795
288,S18,0.1832
288,S19,0.2812
288,S20,0.3122
288,S21,0.2274
288,S22,0.2994
288,S23,0.2352
288,S24,0.3836
289,S1,0.4727
289,S2,0.2724
289,S3,0.2285
289,S4,0.2466
289,S5,0.1828
289,S6,0.338
289,S7,0.441
289,S8,0.2583
289,S9,0.203
289,S10,0.223
289,S11,0.1686
289,S12,0.2752
289,S13,0.3551
289,S14,0.3422
289,S15,0.1834
289,S16,0.4937
289,S17,0.2003
289,S18,0.2021
289,S19,0.2668
289,S20,0.1731
289,S21,0.2208
289,S22,0.4084
289,S23,0.3067
289,S24,0.3568
290,S1,0.4486
290,S2,0.3139
290,S3,0.2749
290,S4,0.3105
290,S5,0.2078
290,S6,0.3138
290,S7,0.3095
290,S8,0.2133
290,S9,0.313
290,S10,0.2136
290,S11,0.2098
290,S12,0.2309
290,S13,0.5299
290,S14,0.3698
290,S15,0.3175
290,S16,0.402
290,S17,0.3015
290,S18,0.2801
290,S19,0.4374
290,S20,0.1626
290,S21,0.1597
290,S22,0.3786
290,S23,0.1889
290,S24,0.303
291,S1,0.2747
291,S2,0.2667
291,S3,0.1799
291,S4,0.4727
291,S5,0.1991
291,S6,0.28
291,S7,0.3912
291,S8,0.2584
291,S9,0.3766
291,S10,0.2227
291,S11,0.233
291,S12,0.2194
291,S13,0.4423
291,S14,0.2684
291,S15,0.2497
291,S16,0.4319
291,S17,0.3278
291,S18,0.1504
291,S19,0.381
291,S20,0.2542
291,S21,0.2473
291,S22,0.3466
291,S23,0.2643
291,S24,0.4447
292,S1,0.4654
292,S2,0.3866
292,S3,0.2646
292,S4,0.3355
292,S5,0.2349
292,S6,0.3248
292,S7,0.3284
292,S8,0.2342
292,S9,0.3144
292,S10,0.152
292,S11,0.3355
292,S12,0.2359
292,S13,0.5404
292,S14,0.2025
292,S15,0.2222
292,S16,0.4026
292,S17,0.3478
292,S18,0.252
292,S19,0.354
292,S20,0.2065
292,S21,0.1665
292,S22,0.3194
292,S23,0.1454
292,S24,0.3128
293,S1,0.4034
293,S2,0.2411
293,S3,0.3303
293,S4,0.4149
293,S5,0.1371
293,S6,0.2305
293,S7,0.19
293,S8,0.1828
293,S9,0.3652
293,S10,0.1682
293,S11,0.2912
293,S12,0.1623
293,S13,0.4445
293,S14,0.2667
293,S15,0.2506
293,S16,0.3926
293,S17,0.2113
293,S18,0.1795
293,S19,0.3979
293,S20,0.2879
293,S21,0.2622
293,S22,0.3195
